Title,Year,Genre,Director,Cast,Runtime,Rating
Village of the Damned,1960,Mystery,Wolf Rilla,George Sanders,78,4.00052
Village of the Damned,1960,SciFi,Wolf Rilla,George Sanders,78,4.00052
Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2008,Comedy,Ari Sandel,Vince Vaughn,100,9.17602
Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2008,Documentary,Ari Sandel,Vince Vaughn,100,9.17602
Vincent & Theo,1990,Drama,Robert Altman,Tim Roth,138,9.17517
Vincent N Roxxy,2017,Drama,Gary Michael Schultz,Emile Hirsch,102,1.51826
Vincere,2010,Art&Foreign,Marco Bellocchio,Giovanna Mezzogiorno,128,5.02313
Vincere,2010,Drama,Marco Bellocchio,Giovanna Mezzogiorno,128,5.02313
Vinyan,2008,Art&Foreign,Fabrice Du Welz,Rufus Sewell,96,5.98865
Vinyan,2008,Drama,Fabrice Du Welz,Rufus Sewell,96,5.98865
Vinyan,2008,Horror,Fabrice Du Welz,Rufus Sewell,96,5.98865
Vinyan,2008,Mystery,Fabrice Du Welz,Rufus Sewell,96,5.98865
Vinyl,2012,Comedy,Sara Sugarman,Phil Daniels,85,2.39478
Viola,2013,Art&Foreign,Matas Pieiro,Maria Villar,65,1.45173
Viola,2013,Drama,Matas Pieiro,Maria Villar,65,1.45173
Violent Cop (Sono otoko kyb ni tsuki),1989,Action,Takeshi Kitano,Takeshi Kitano,103,5.08953
Violent Cop (Sono otoko kyb ni tsuki),1989,Art&Foreign,Takeshi Kitano,Takeshi Kitano,103,5.08953
Violent Cop (Sono otoko kyb ni tsuki),1989,Drama,Takeshi Kitano,Takeshi Kitano,103,5.08953
Violent Cop (Sono otoko kyb ni tsuki),1989,Mystery,Takeshi Kitano,Takeshi Kitano,103,5.08953
Violet,2017,Drama,Bas Devos,Csar De Sutter,82,8.21962
Violet & Daisy,2013,Action,Geoffrey S. Fletcher,Alexis Bledel,88,2.17199
Violet & Daisy,2013,Drama,Geoffrey S. Fletcher,Alexis Bledel,88,2.17199
Violet & Daisy,2013,Mystery,Geoffrey S. Fletcher,Alexis Bledel,88,2.17199
Violet Tendencies,2010,Comedy,Casper Andreas,Mindy Cohn,99,2.50958
Violeta Went to Heaven,2013,Art&Foreign,Andrs Wood,Francisca Gaviln,110,7.82602
Violeta Went to Heaven,2013,Drama,Andrs Wood,Francisca Gaviln,110,7.82602
Violette,2014,Drama,Martin Provost,Emmanuelle Devos,139,8.70935
Viral,2016,Horror,Henry Joost,Sofia Black-D'Elia,89,3.29617
Viridiana,1961,Art&Foreign,Luis Buuel,Silvia Pinal,90,9.73435
Viridiana,1961,Drama,Luis Buuel,Silvia Pinal,90,9.73435
Virtual JFK: Vietnam If Kennedy Had Lived,2008,Documentary,Koji Masutani,John F. Kennedy,80,2.81928
Virus,1999,Action,John Bruno,Jamie Lee Curtis,100,3.38969
Virus,1999,Horror,John Bruno,Jamie Lee Curtis,100,3.38969
Virus,1999,SciFi,John Bruno,Jamie Lee Curtis,100,3.38969
Vision Quest,1985,Drama,Harold Becker,Matthew Modine,99,4.50759
Vision Quest,1985,Romance,Harold Becker,Matthew Modine,99,4.50759
Vision: From the Life of Hildegard von Bingen,2010,Art&Foreign,Margarethe von Trotta,Barbara Sukowa,110,9.32498
Vision: From the Life of Hildegard von Bingen,2010,Documentary,Margarethe von Trotta,Barbara Sukowa,110,9.32498
Vision: From the Life of Hildegard von Bingen,2010,Drama,Margarethe von Trotta,Barbara Sukowa,110,9.32498
Visioneers,2008,Drama,Jared Drake,Zach Galifianakis,94,5.04961
Visitors,2014,Documentary,Godfrey Reggio,Michael Riesman,87,7.83529
Visual Acoustics: The Modernism of Julius Shulman,2009,Documentary,Eric Bricker,Dustin Hoffman,84,4.13538
Vitus,2007,Art&Foreign,Fredi M. Murer,Bruno Ganz,123,5.89061
Vitus,2007,Drama,Fredi M. Murer,Bruno Ganz,123,5.89061
Viva,2007,Art&Foreign,Anna Biller,Anna Biller,120,3.33967
Viva,2007,Comedy,Anna Biller,Anna Biller,120,3.33967
Viva,2007,Drama,Anna Biller,Anna Biller,120,3.33967
Viva Knievel!,1977,Action,Gordon Douglas,Evel Knievel,104,1.97944
Viva Knievel!,1977,Drama,Gordon Douglas,Evel Knievel,104,1.97944
Viva Las Vegas,1964,Classics,George Sidney,Elvis Presley,85,6.22728
Viva Riva!,2011,Art&Foreign,Djo Munga,Patsha Bay,96,6.0334
Viva Riva!,2011,Drama,Djo Munga,Patsha Bay,96,6.0334
Viva Zapata!,1952,Classics,Elia Kazan,Marlon Brando,113,4.34427
Viva Zapata!,1952,Drama,Elia Kazan,Marlon Brando,113,4.34427
Vive l'Amour,1994,Art&Foreign,Ming-liang Tsai,Chen Chao-jung,118,3.32556
vocateur: The Morton Downey Jr. Movie,2013,Documentary,Seth Kramer,Morton Downey Jr,90,7.55616
Voice from the Stone,2017,Drama,Eric D. Howell,Emilia Clarke,94,1.66404
Voice from the Stone,2017,Mystery,Eric D. Howell,Emilia Clarke,94,1.66404
Volcano,1997,Action,Mick Jackson,Tommy Lee Jones,102,6.44493
Volcano,1997,Mystery,Mick Jackson,Tommy Lee Jones,102,6.44493
Volver,2006,Art&Foreign,Pedro Almodvar,Penelope Cruz,120,8.99977
Volver,2006,Comedy,Pedro Almodvar,Penelope Cruz,120,8.99977
Volver,2006,Drama,Pedro Almodvar,Penelope Cruz,120,8.99977
Von Richthofen and Brown,1971,Action,Roger Corman,John Phillip Law,97,2.22771
Von Richthofen and Brown,1971,Drama,Roger Corman,John Phillip Law,97,2.22771
Von Ryan's Express,1965,Action,Mark Robson,Frank Sinatra,117,4.82744
Von Ryan's Express,1965,Classics,Mark Robson,Frank Sinatra,117,4.82744
Von Ryan's Express,1965,Drama,Mark Robson,Frank Sinatra,117,4.82744
VooDoo,2017,Horror,Tom Costabile,Ron Jeremy,84,5.32293
Voyage of the Damned,1976,Art&Foreign,Stuart Rosenberg,Faye Dunaway,155,8.90294
Voyage of the Damned,1976,Drama,Stuart Rosenberg,Faye Dunaway,155,8.90294
Voyage to the Bottom of the Sea,1961,Action,Irwin Allen,Walter Pidgeon,106,1.15884
Voyage to the Bottom of the Sea,1961,SciFi,Irwin Allen,Walter Pidgeon,106,1.15884
Vulgar,2002,Comedy,Bryan Johnson,Brian O'Halloran,85,7.4531
Vulgar,2002,Drama,Bryan Johnson,Brian O'Halloran,85,7.4531
Vulgar,2002,Horror,Bryan Johnson,Brian O'Halloran,85,7.4531
Vulgar,2002,Mystery,Bryan Johnson,Brian O'Halloran,85,7.4531
W.,2008,Drama,Oliver Stone,Josh Brolin,129,3.38376
W.E.,2012,Drama,Madonna,Abbie Cornish,119,9.27213
W.E.,2012,Romance,Madonna,Abbie Cornish,119,9.27213
Wadjda,2013,Drama,Haifaa Al-Mansour,Reem Abdullah,100,1.41055
Wag the Dog,1997,Comedy,Barry Levinson,Dustin Hoffman,97,1.72469
Wagons East!,1994,Comedy,Peter Markle,John Candy,107,3.44309
Wah Do Dem,2010,Action,Ben Chace,Kevin Bewersdorf,76,3.04483
Wah Do Dem,2010,Comedy,Ben Chace,Kevin Bewersdorf,76,3.04483
Wah Do Dem,2010,Drama,Ben Chace,Kevin Bewersdorf,76,3.04483
Wah-Wah,2006,Art&Foreign,Richard E. Grant,Gabriel Byrne,120,5.61516
Wah-Wah,2006,Comedy,Richard E. Grant,Gabriel Byrne,120,5.61516
Wah-Wah,2006,Drama,Richard E. Grant,Gabriel Byrne,120,5.61516
Waist Deep,2006,Action,Stan Lathan,Tyrese Gibson,97,4.97196
Waist Deep,2006,Drama,Stan Lathan,Tyrese Gibson,97,4.97196
Wait Until Dark,1967,Mystery,Terence Young,Audrey Hepburn,108,6.7911
Waiting for Armageddon,2010,Documentary,David Heilbroner,Kate Davis,74,4.64484
Waiting For Dublin,2007,Art&Foreign,Roger Tucker,Andrew Keegan,83,6.00118
Waiting For Dublin,2007,Romance,Roger Tucker,Andrew Keegan,83,6.00118
Waiting for Forever,2011,Drama,James Keach,Tom Sturridge,94,3.21035
Waiting for Forever,2011,Romance,James Keach,Tom Sturridge,94,3.21035
Waiting for Guffman,1996,Comedy,Christopher Guest,Christopher Guest,84,3.02088
Waiting For Lightning,2012,Documentary,Jacob Rosenberg,Bucky Lasek,96,7.43619
Waiting for Superman,2010,Documentary,Davis Guggenheim,Geoffrey Canada,103,9.57611
Waiting to Exhale,1995,Comedy,Forest Whitaker,Whitney Houston,123,3.6388
Waiting to Exhale,1995,Drama,Forest Whitaker,Whitney Houston,123,3.6388
Waitress,2007,Comedy,Adrienne Shelly,Keri Russell,107,2.57059
Waitress,2007,Drama,Adrienne Shelly,Keri Russell,107,2.57059
Waitress,2007,Romance,Adrienne Shelly,Keri Russell,107,2.57059
Wake in Fright,2012,Drama,Ted Kotcheff,Gary Bond,116,1.23965
Wake in Fright,2012,Mystery,Ted Kotcheff,Gary Bond,116,1.23965
Wake Wood,2009,Drama,David Keating,Eva Birthistle,90,2.15354
Wake Wood,2009,Horror,David Keating,Eva Birthistle,90,2.15354
Wake Wood,2009,Mystery,David Keating,Eva Birthistle,90,2.15354
Wakefield,2017,Drama,Robin Swicord,Bryan Cranston,106,9.32626
Waking Life,2001,Art&Foreign,Richard Linklater,Lorelei Linklater,101,5.08509
Waking Life,2001,Drama,Richard Linklater,Lorelei Linklater,101,5.08509
Waking Ned Devine,1998,Comedy,Kirk Jones,Ian Bannen,90,9.62921
Waking Sleeping Beauty,2010,Documentary,Don Hahn,Don Bluth,86,6.49806
Waking the Dead,2000,Drama,Keith Gordon,Billy Crudup,106,3.0585
Waking the Dead,2000,Mystery,Keith Gordon,Billy Crudup,106,3.0585
Waking the Dead,2000,Romance,Keith Gordon,Billy Crudup,106,3.0585
Waking Up in Reno,2002,Comedy,Jordan Brady,Charlize Theron,90,8.88249
Waking Up in Reno,2002,Romance,Jordan Brady,Charlize Theron,90,8.88249
Walk Away Renee,2012,Documentary,Jonathan Caouette,Jonathan Caouette,90,9.48959
Walk Away Renee,2012,Drama,Jonathan Caouette,Jonathan Caouette,90,9.48959
Walk Hard: The Dewey Cox Story,2007,Comedy,Jake Kasdan,John C. Reilly,96,9.95814
Walk Of Shame,2014,Comedy,Steven Brill,Elizabeth Banks,95,4.41886
Walk Of Shame,2014,Romance,Steven Brill,Elizabeth Banks,95,4.41886
Walk on Water,2005,Art&Foreign,Eytan Fox,Lior Ashkenazi,104,1.47616
Walk on Water,2005,Drama,Eytan Fox,Lior Ashkenazi,104,1.47616
Walk on Water,2005,Mystery,Eytan Fox,Lior Ashkenazi,104,1.47616
Walk the Line,2005,Drama,James Mangold,Joaquin Phoenix,94,2.28735
Walk Don't Run,1966,Comedy,Charles Walters,Cary Grant,114,7.92648
Walk Don't Run,1966,Romance,Charles Walters,Cary Grant,114,7.92648
Walkabout,1971,Action,Nicolas Roeg,Jenny Agutter,95,7.47802
Walkabout,1971,Classics,Nicolas Roeg,Jenny Agutter,95,7.47802
Walking and Talking,1996,Comedy,Nicole Holofcener,Catherine Keener,83,6.71783
Walking and Talking,1996,Drama,Nicole Holofcener,Catherine Keener,83,6.71783
Walking and Talking,1996,Romance,Nicole Holofcener,Catherine Keener,83,6.71783
Walking on Sunshine,2015,Art&Foreign,Max Giwa,Annabelle Scholey,97,2.78853
Walking on Sunshine,2015,Romance,Max Giwa,Annabelle Scholey,97,2.78853
Walking Out,2017,Action,Andrew J. Smith,Matt Bomer,95,7.96427
Walking Out,2017,Drama,Andrew J. Smith,Matt Bomer,95,7.96427
Walking Out,2017,Mystery,Andrew J. Smith,Matt Bomer,95,7.96427
Walking Tall,2004,Action,Kevin Bray,Dwayne Johnson,86,3.30352
Walking Tall,1973,Classics,Phil Karlson,Joe Don Baker,125,5.58897
Walking Tall,2004,Drama,Kevin Bray,Dwayne Johnson,86,3.30352
Walking With Dinosaurs,2013,Documentary,Neil Nightingale,John Leguizamo,87,7.80735
Walking With Dinosaurs,2013,Kids&Family,Neil Nightingale,John Leguizamo,87,7.80735
Walking With The Enemy,2014,Action,Mark Schmidt,Jonas Armstrong,126,4.7765
Walking With The Enemy,2014,Drama,Mark Schmidt,Jonas Armstrong,126,4.7765
Wall Street,1987,Drama,Oliver Stone,Michael Douglas,126,4.02177
Wall Street: Money Never Sleeps,2010,Drama,Oliver Stone,Shia LaBeouf,133,5.54337
Wallace & Gromit: The Curse of the Were-Rabbit,2005,Action,Steve Box,Peter Sallis,94,4.66734
Wallace & Gromit: The Curse of the Were-Rabbit,2005,Comedy,Steve Box,Peter Sallis,94,4.66734
Wallace & Gromit: The Curse of the Were-Rabbit,2005,Kids&Family,Steve Box,Peter Sallis,94,4.66734
WALL-E,2008,Action,Andrew Stanton,Ben Burtt,97,6.45565
WALL-E,2008,SciFi,Andrew Stanton,Ben Burtt,97,6.45565
Walt & El Grupo,2008,Documentary,Theodore Thomas,Juan Carlos Gonzlez,106,9.51233
Walt Before Mickey,2015,Drama,Khoa Van Le,Thomas Ian Nicholas,120,5.42522
Walt Before Mickey,2015,Kids&Family,Khoa Van Le,Thomas Ian Nicholas,120,5.42522
Walter,2015,Drama,Anna Mastro,Andrew J. West,94,8.38946
Waltz with Bashir,2008,Art&Foreign,Ari Folman,Ari Folman,90,5.39703
Waltz with Bashir,2008,Documentary,Ari Folman,Ari Folman,90,5.39703
Wanderlust,2012,Comedy,David Wain,Paul Rudd,80,6.76041
Wanted,2008,Action,Timur Bekmambetov,James McAvoy,110,7.28619
Wanted,2008,Mystery,Timur Bekmambetov,James McAvoy,110,7.28619
Wanted,2008,SciFi,Timur Bekmambetov,James McAvoy,110,7.28619
Wanted: Dead or Alive,1987,Action,Gary Sherman,Rutger Hauer,104,3.76169
War (Rogue Assassin),2007,Action,Philip G. Atwell,Jet Li,102,9.26688
War (Rogue Assassin),2007,Mystery,Philip G. Atwell,Jet Li,102,9.26688
War and Peace,1956,Art&Foreign,King Vidor,Audrey Hepburn,208,4.96439
War and Peace,1956,Classics,King Vidor,Audrey Hepburn,208,4.96439
War and Peace,1956,Drama,King Vidor,Audrey Hepburn,208,4.96439
War and Peace,1956,Romance,King Vidor,Audrey Hepburn,208,4.96439
War Child,2008,Documentary,C. Karim Chrobog,Emmanuel Jal,92,8.49323
War Dogs,2016,Comedy,Todd Phillips,Jonah Hill,114,4.17262
War Dogs,2016,Drama,Todd Phillips,Jonah Hill,114,4.17262
War for the Planet of the Apes,2017,Drama,Matt Reeves,Andy Serkis,140,7.72359
War for the Planet of the Apes,2017,SciFi,Matt Reeves,Andy Serkis,140,7.72359
War Horse,2011,Action,Steven Spielberg,Peter Mullan,146,3.99841
War Horse,2011,Drama,Steven Spielberg,Peter Mullan,146,3.99841
War Made Easy,2007,Documentary,Jeremy Earp,Sean Penn,72,2.39133
War of the Worlds,2005,Action,Steven Spielberg,Tom Cruise,117,7.73509
War of the Worlds,2005,SciFi,Steven Spielberg,Tom Cruise,117,7.73509
War of the Worlds: Goliath,2014,Action,Joe Pearson,Peter Wingfield,85,9.21913
War of the Worlds: Goliath,2014,SciFi,Joe Pearson,Peter Wingfield,85,9.21913
War on Everyone,2017,Art&Foreign,John Michael McDonagh,Alexander Skarsgrd,90,3.66677
War on Whistleblowers: Free Press and the National Security State,2013,Documentary,Robert Greenwald,Michael DeKort,66,8.63823
War Requiem,1990,Art&Foreign,Derek Jarman,Nathaniel Parker,92,7.24444
War Requiem,1990,Documentary,Derek Jarman,Nathaniel Parker,92,7.24444
War Requiem,1990,Drama,Derek Jarman,Nathaniel Parker,92,7.24444
War Room,2015,Drama,Alex Kendrick,T.C. Stallings,120,9.55604
War Story,2014,Drama,Mark Jackson,Catherine Keener,90,1.03238
War Witch,2013,Drama,Kim Nguyen (IV),Rachel Mwanza,90,7.57047
War Inc.,2008,Action,Joshua Seftel,John Cusack,106,1.10687
War Inc.,2008,Comedy,Joshua Seftel,John Cusack,106,1.10687
War Inc.,2008,Drama,Joshua Seftel,John Cusack,106,1.10687
Warcraft,2016,Action,Duncan Jones,Travis Fimmel,100,9.82897
Warcraft,2016,SciFi,Duncan Jones,Travis Fimmel,100,9.82897
WarGames (War Games),1983,Action,John Badham,Matthew Broderick,110,4.06671
WarGames (War Games),1983,Mystery,John Badham,Matthew Broderick,110,4.06671
Warlock,1991,Action,Steve Miner,Richard E. Grant,103,2.90842
Warlock,1991,Horror,Steve Miner,Richard E. Grant,103,2.90842
Warlock,1991,Mystery,Steve Miner,Richard E. Grant,103,2.90842
Warlock,1991,SciFi,Steve Miner,Richard E. Grant,103,2.90842
Warlords (Tau ming chong),2010,Action,Peter Ho-Sun Chan,Tukeshi Kaneshiro,130,8.82181
Warlords (Tau ming chong),2010,Art&Foreign,Peter Ho-Sun Chan,Tukeshi Kaneshiro,130,8.82181
Warlords (Tau ming chong),2010,Drama,Peter Ho-Sun Chan,Tukeshi Kaneshiro,130,8.82181
Warm Bodies,2013,Comedy,Jonathan Levine,Nicholas Hoult,97,5.37915
Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu),2002,Art&Foreign,Shohei Imamura,Koji Yakusho,119,4.7131
Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu),2002,Comedy,Shohei Imamura,Koji Yakusho,119,4.7131
Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu),2002,Drama,Shohei Imamura,Koji Yakusho,119,4.7131
Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu),2002,Romance,Shohei Imamura,Koji Yakusho,119,4.7131
Warm Water Under a Red Bridge (Akai Hashi No Shita Noo Nurui Mizu),2002,SciFi,Shohei Imamura,Koji Yakusho,119,4.7131
Warning Sign,1985,Drama,Hal Barwood,Sam Waterston,99,1.22203
Warning Sign,1985,Horror,Hal Barwood,Sam Waterston,99,1.22203
Warning Sign,1985,Mystery,Hal Barwood,Sam Waterston,99,1.22203
Warning Sign,1985,SciFi,Hal Barwood,Sam Waterston,99,1.22203
Warrior,2011,Action,Gavin O'Connor,Joel Edgerton,139,5.03976
Warrior,2011,Drama,Gavin O'Connor,Joel Edgerton,139,5.03976
Warrior King 2 (The Protector 2),2014,Action,Andrei Popov,Tony Jaa,104,1.96519
Warrior King 2 (The Protector 2),2014,Art&Foreign,Andrei Popov,Tony Jaa,104,1.96519
Warriors of Heaven and Earth (Tian di ying xiong),2004,Action,Ping He,Kiichi Nakai,119,7.21617
Warriors of Heaven and Earth (Tian di ying xiong),2004,Art&Foreign,Ping He,Kiichi Nakai,119,7.21617
Warriors of Heaven and Earth (Tian di ying xiong),2004,Drama,Ping He,Kiichi Nakai,119,7.21617
Warriors of the Rainbow: Seediq Bale,2012,Drama,Te-Sheng Wei,Lin Ching-Tai,150,2.34221
Wasabi,2001,Action,Grard Krawczyk,Jean Reno,94,3.40122
Wasabi,2001,Art&Foreign,Grard Krawczyk,Jean Reno,94,3.40122
Wasabi,2001,Comedy,Grard Krawczyk,Jean Reno,94,3.40122
Wasabi,2001,Drama,Grard Krawczyk,Jean Reno,94,3.40122
Wasabi,2001,Mystery,Grard Krawczyk,Jean Reno,94,3.40122
Washington Square,1997,Drama,Agnieszka Holland,Jennifer Jason Leigh,115,7.16188
Washington Square,1997,Romance,Agnieszka Holland,Jennifer Jason Leigh,115,7.16188
Wassup Rockers,2006,Drama,Larry Clark,Jonathan Velasquez,111,7.2383
Waste Land,2010,Art&Foreign,Lucy Walker,Vik Muniz,95,8.02177
Waste Land,2010,Documentary,Lucy Walker,Vik Muniz,95,8.02177
Wasted on the Young,2010,Drama,Ben C. Lucas,Oliver Ackland,97,7.32962
Wasted! The Story of Food Waste,2017,Documentary,Anna Chai,Anthony Bourdain,85,4.24345
Watch on the Rhine,1943,Classics,Herman Shumlin,Paul Lukas,114,7.19998
Watch on the Rhine,1943,Drama,Herman Shumlin,Paul Lukas,114,7.19998
Watch on the Rhine,1943,Mystery,Herman Shumlin,Paul Lukas,114,7.19998
Watchers of the Sky,2015,Documentary,Edet Belzberg,Samantha Power,120,3.7593
Watchmen,2009,Action,Zack Snyder,Billy Crudup,163,9.97454
Watchmen,2009,Drama,Zack Snyder,Billy Crudup,163,9.97454
Watchmen,2009,SciFi,Zack Snyder,Billy Crudup,163,9.97454
Water,2005,Drama,Deepa Mehta,Lisa Ray,117,1.61142
Water,2005,Romance,Deepa Mehta,Lisa Ray,117,1.61142
Water for Elephants,2011,Drama,Francis Lawrence,Reese Witherspoon,120,6.37168
Waterland,1992,Drama,Stephen Gyllenhaal,Jeremy Irons,95,2.23531
Waterland,1992,SciFi,Stephen Gyllenhaal,Jeremy Irons,95,2.23531
Waterloo Bridge,1940,Classics,Mervyn LeRoy,Vivien Leigh,109,2.00389
Waterloo Bridge,1940,Drama,Mervyn LeRoy,Vivien Leigh,109,2.00389
Waterloo Bridge,1940,Romance,Mervyn LeRoy,Vivien Leigh,109,2.00389
Watership Down,1978,Drama,Martin Rosen,John Hurt,92,9.11845
Watership Down,1978,Kids&Family,Martin Rosen,John Hurt,92,9.11845
Wattstax,2000,Documentary,Mel Stuart,Richard Pryor,98,2.50487
Waveriders,2009,Action,Joel Conroy,Cillian Murphy,75,4.3054
Waveriders,2009,Documentary,Joel Conroy,Cillian Murphy,75,4.3054
Way Down East,1920,Classics,D.W. Griffith,Lillian Gish,107,5.67839
Way Down East,1920,Drama,D.W. Griffith,Lillian Gish,107,5.67839
Wayne's World,1992,Comedy,Penelope Spheeris,Mike Myers,95,8.9004
Wayne's World 2,1993,Comedy,Stephen Surjik,Mike Myers,94,9.23021
Ways To Live Forever,2013,Drama,Gustavo Ron,Ben Chaplin,95,7.78981
Ways To Live Forever,2013,Kids&Family,Gustavo Ron,Ben Chaplin,95,7.78981
We Are Marshall,2006,Drama,McG,Matthew McConaughey,131,1.25921
We Are Still Here,2015,Horror,Ted Geoghegan,Barbara Crampton,84,3.82664
We Are the Best!,2014,Comedy,Lukas Moodysson,Mira Barkhammar,102,2.60801
We Are the Best!,2014,Drama,Lukas Moodysson,Mira Barkhammar,102,2.60801
We Are The Night,2011,Drama,Dennis Gansel,Karoline Herfurth,95,7.83459
We Are The Night,2011,Horror,Dennis Gansel,Karoline Herfurth,95,7.83459
We Are The Night,2011,SciFi,Dennis Gansel,Karoline Herfurth,95,7.83459
We Are Together: The Children of Agape Choir,2006,Documentary,Paul Taylor,Lorraine Bracco,87,5.84638
We Are Twisted F***ing Sister!,2016,Documentary,Andrew Horn,Dee Snider,134,6.51985
We Are What We Are,2013,Drama,Jim Mickle,Bill Sage,100,6.46355
We Are What We Are,2013,Horror,Jim Mickle,Bill Sage,100,6.46355
We Are What We Are,2013,Mystery,Jim Mickle,Bill Sage,100,6.46355
We are Wizards,2008,Documentary,Josh Koury,Melissa Anelli,79,7.01876
We Are X,2016,Documentary,Stephen Kijak,X (Japan),95,3.74817
We Are Your Friends,2015,Drama,Max Joseph,Zac Efron,96,2.23193
We Bought a Zoo,2011,Drama,Cameron Crowe,Matt Damon,126,9.24719
We Don't Live Here Anymore,2004,Drama,John Curran,Mark Ruffalo,101,5.42027
We Go On,2016,Drama,Andy Mitton,Annette O'Toole,89,4.75706
We Have a Pope,2012,Comedy,Nanni Moretti,Michel Piccoli,104,3.35686
We Have a Pope,2012,Drama,Nanni Moretti,Michel Piccoli,104,3.35686
We Live in Public,2009,Documentary,Ondi Timoner,Joshua M. Harris,89,2.2144
We Need to Talk About Kevin,2012,Drama,Lynne Ramsay,Tilda Swinton,112,2.41183
We Need to Talk About Kevin,2012,Mystery,Lynne Ramsay,Tilda Swinton,112,2.41183
We Own the Night,2007,Action,James Gray,Joaquin Phoenix,117,5.12728
We Own the Night,2007,Drama,James Gray,Joaquin Phoenix,117,5.12728
We Steal Secrets: The Story Of Wikileaks,2013,Documentary,Alex Gibney,Bradley Manning,130,8.47958
We the Parents,2013,Documentary,James Takata,Pastor Kerry Allison,70,2.62759
We the Parents,2013,Drama,James Takata,Pastor Kerry Allison,70,2.62759
We the Party,2012,Comedy,Mario Van Peebles,Mario Van Peebles,104,5.31911
We The People: The Market Basket Effect,2016,Documentary,Tommy Reid,Michael Chiklis,90,3.83141
We Were Here,2011,Documentary,David Weissman,Ed Wolf,90,7.33977
We Were Soldiers,2002,Drama,Randall Wallace,Mel Gibson,139,6.21143
Weapons,2007,Art&Foreign,Adam Bhala Lough,Nick Cannon,82,6.38727
Weapons,2007,Drama,Adam Bhala Lough,Nick Cannon,82,6.38727
Weather Girl,2009,Comedy,Blayne Weaver,Tricia O'Kelley,92,4.51989
